CostCenterID,CostCenterName,DivisionID,DivisionName,DirectorateID,DirectorateName,BusinessAreaID,BusinessGroupID,BusinessGroupName
2008341909,2008341909 CP Supply Chain,GDH_DIV_SUPPLY_CHAIN,Supply Chain,GDH_DIR_GROUP_COO,Group COO,GDH_BA_EUROPEAN_OPERATIONS,GDH_ABC_GROUP,Abc Group
2008730000,NULL,GDH_DIV_GROUP_PRODUCT_DIVISION,Group Product Division,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008730003,NULL,GDH_DIV_CONTENT_TECH_INNOVATION_DIV,Content Tech & Innovation Div,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008730007,"2008730007 Product Management - SOIP, Apps & Partnr",GDH_DIV_GROUP_PRODUCT_DIVISION,Group Product Division,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008730008,NULL,GDH_DIV_GROUP_PRODUCT_DIVISION,Group Product Division,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008730009,2008730009 Abc Labs Brentwood,GDH_DIV_GROUP_PRODUCT_DIVISION,Group Product Division,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008730010,2008730010 Broadband,GDH_DIV_GROUP_PRODUCT_DIVISION,Group Product Division,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008730024,NULL,GDH_DIV_GROUP_PRODUCT_DIVISION,Group Product Division,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008901201,NULL,GDH_DIV_DIGITAL_TRANSFORMATION,Digital Transformation,GDH_DIR_EUROPE_CTO,Europe - CTO,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
2008920018,NULL,GDH_DIV_GROUP_PRODUCT_DIVISION,Group Product Division,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920019,2008920019 Product Management - Entertainment,GDH_DIV_GROUP_PRODUCT_DIVISION,Group Product Division,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920020,2008920020 Design,GDH_DIV_GROUP_PRODUCT_DIVISION,Group Product Division,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920022,2008920022 Product Delivery,GDH_DIV_GROUP_PRODUCT_DIVISION,Group Product Division,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920023,NULL,GDH_DIV_SUPPLY_CHAIN,Supply Chain,GDH_DIR_GROUP_COO,Group COO,GDH_BA_EUROPEAN_OPERATIONS,GDH_ABC_GROUP,Abc Group
2008920026,NULL,GDH_DIV_GROUP_PRODUCT_DIVISION,Group Product Division,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920126,NULL,CUSTOM_ORGANIZATION-3-761,GLOBAL STREAMING PRODUCT,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920134,NULL,CUSTOM_ORGANIZATION-3-761,GLOBAL STREAMING PRODUCT,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920135,NULL,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920136,NULL,CUSTOM_ORGANIZATION-3-761,GLOBAL STREAMING PRODUCT,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920137,NULL,GDH_DIV_GROUP_PRODUCT_DIVISION,Group Product Division,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920139,2008920139 GST - Tech Strategy & Biz Ops UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920140,2008920140 GST - GPE Core Services UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920141,2008920141 GST - GPE Personalisation Engineering UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920142,2008920142 GST - GPE Data Platforms UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920143,2008920143 GST - GVE SRE UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920144,2008920144 GST - GPE SRE UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920145,2008920145 GST - Global E2E Architecture UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920146,2008920146 GST - Global Commerce ID UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920147,2008920147 GST - Management UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920148,2008920148 GST - GPE Portfolio and Management UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920149,NULL,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920151,2008920151 GST - GVE  Playback UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920152,2008920152 GST - GAE NOW Classic UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920153,2008920153 GST - GAE Apps Engineering UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920154,2008920154 GST - GPE Discovery Engineering - ATOM UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920155,2008920155 Content Supply Platforms,GDH_DIV_CONTENT_TECH_INNOVATION_DIV,Content Tech & Innovation Div,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920156,2008920156 Adtech Operations and Reliability,GDH_DIV_CONTENT_TECH_INNOVATION_DIV,Content Tech & Innovation Div,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920157,2008920157 Group Digital Platforms - Group Product,GDH_DIV_GROUP_PRODUCT_DIVISION,Group Product Division,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920158,2008920158 GST - Global Delivery UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920159,2008920159 GST - GVE Streaming & DAI UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920160,2008920160 GST - GPE Development Platform Engineering UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920161,2008920161 GST - GVE Video Player Technology UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920166,2008920166 Supply Chain UK,GDH_DIV_SUPPLY_CHAIN,Supply Chain,GDH_DIR_GROUP_COO,Group COO,GDH_BA_EUROPEAN_OPERATIONS,GDH_ABC_GROUP,Abc Group
2008920168,NULL,GDH_DIV_SUPPLY_CHAIN,Supply Chain,GDH_DIR_GROUP_COO,Group COO,GDH_BA_EUROPEAN_OPERATIONS,GDH_ABC_GROUP,Abc Group
2008920169,2008920169 Supply Chain Planning,GDH_DIV_SUPPLY_CHAIN,Supply Chain,GDH_DIR_GROUP_COO,Group COO,GDH_BA_EUROPEAN_OPERATIONS,GDH_ABC_GROUP,Abc Group
2008920170,2008920170 Supply Chain Manufacturing,GDH_DIV_SUPPLY_CHAIN,Supply Chain,GDH_DIR_GROUP_COO,Group COO,GDH_BA_EUROPEAN_OPERATIONS,GDH_ABC_GROUP,Abc Group
2008920171,NULL,GDH_DIV_SUPPLY_CHAIN,Supply Chain,GDH_DIR_GROUP_COO,Group COO,GDH_BA_EUROPEAN_OPERATIONS,GDH_ABC_GROUP,Abc Group
2008920172,NULL,GDH_DIV_SUPPLY_CHAIN,Supply Chain,GDH_DIR_GROUP_COO,Group COO,GDH_BA_EUROPEAN_OPERATIONS,GDH_ABC_GROUP,Abc Group
2008920173,2008920173 Ad Tech Engineering,GDH_DIV_CONTENT_TECH_INNOVATION_DIV,Content Tech & Innovation Div,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920174,2008920174 Advertising Technology,GDH_DIV_CONTENT_TECH_INNOVATION_DIV,Content Tech & Innovation Div,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920179,2008920179 TDT - Identity,GDH_DIV_DIGITAL_TRANSFORMATION,Digital Transformation,GDH_DIR_EUROPE_CTO,Europe - CTO,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
2008920180,NULL,GDH_DIV_DIGITAL_TRANSFORMATION,Digital Transformation,GDH_DIR_EUROPE_CTO,Europe - CTO,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
2008920181,NULL,GDH_DIV_DIGITAL_TRANSFORMATION,Digital Transformation,GDH_DIR_EUROPE_CTO,Europe - CTO,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
2008920221,NULL,CUSTOM_ORGANIZATION-3-761,GLOBAL STREAMING PRODUCT,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920228,2008920228 GST - GPE Architecture UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920231,NULL,GDH_DIV_DIGITAL_TRANSFORMATION,Digital Transformation,GDH_DIR_EUROPE_CTO,Europe - CTO,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
2008920234,2008920234 TDT - UK Digital Tech,GDH_DIV_DIGITAL_TRANSFORMATION,Digital Transformation,GDH_DIR_EUROPE_CTO,Europe - CTO,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
2008920238,2008920238 GST - Global Commerce SAS UK,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920239,NULL,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2008920242,2008920242 Abc Protect Overheads,GDH_DIV_GROUP_PRODUCT_DIVISION,Group Product Division,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2009720024,2009720024 SMS (Hong Kong office Grp),GDH_DIV_SUPPLY_CHAIN,Supply Chain,GDH_DIR_GROUP_COO,Group COO,GDH_BA_EUROPEAN_OPERATIONS,GDH_ABC_GROUP,Abc Group
2010720094,NULL,GDH_DIV_DIGITAL_TRANSFORMATION,Digital Transformation,GDH_DIR_EUROPE_CTO,Europe - CTO,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
2010920127,2010920127 GST – Portugal,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2010920128,2010920128 GST - GPE Architecture and Management PT,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2010920129,2010920129 GST - GAE Apps Engineering PT,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2010920130,2010920130 GST - GPE Core Services PT,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2010920131,NULL,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2010920132,2010920132 GST - GPE Metadata & Syndication PT,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2010920133,NULL,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2010920135,2010920135 GSP - Product PT,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2010920136,2010920136 GST - GVE Video Player Technology PT,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2010920137,2010920137 GST - GPE Development Platform Engineering PT,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2010920138,2010920138 GST - Global Commerce SAS PT,GDH_DIV_GLOBAL_OTT_PRODUCT,Global Streaming Technology,GDH_DIR_PRODUCT_HUB,Product Hub,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
2015220400,2015220400 The Cloud - Management,GDH_DIV_B_B_COMMUNICATIONS_DIVISION,B2B Communications Division,GDH_DIR_ABC_BUSINESS,Abc Business,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
2015220509,2015220509 SBC - Wifi - Operations (Sales,GDH_DIV_ABC_BUSINESS_COO,Abc Business (COO),GDH_DIR_ABC_BUSINESS,Abc Business,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
2015220707,2015220707 The Cloud - Installation,GDH_DIV_ABC_BUSINESS_COO,Abc Business (COO),GDH_DIR_ABC_BUSINESS,Abc Business,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
2016111146,2016111146 SRS Staff,GDH_DIV_ABC_RETAIL_STAFF,Abc Retail Staff,GDH_DIR_ABC_RETAIL_STORES,Abc Retail Stores,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
2016120881,NULL,GDH_DIV_ABC_RETAIL_MANAGEMENT,Abc Retail Management,GDH_DIR_ABC_RETAIL_STORES,Abc Retail Stores,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
2016720273,2016720273 SRS Management,GDH_DIV_ABC_RETAIL_MANAGEMENT,Abc Retail Management,GDH_DIR_ABC_RETAIL_STORES,Abc Retail Stores,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
2031630312,NULL,GDH_DIV_ABC_STUDIOS_DIVISION,Abc Studios Division,GDH_DIR_ABC_STUDIOS_DIRECTORATE,Abc Studios Directorate,GDH_BA_ABC_STUDIOS,GDH_ABC_GROUP,Abc Group
2031630333,2031630333 Abc Studios CCO,GDH_DIV_ABC_STUDIOS_DIVISION,Abc Studios Division,GDH_DIR_ABC_STUDIOS_DIRECTORATE,Abc Studios Directorate,GDH_BA_ABC_STUDIOS,GDH_ABC_GROUP,Abc Group
2031630334,2031630334 Operations,GDH_DIV_ABC_STUDIOS_DIVISION,Abc Studios Division,GDH_DIR_ABC_STUDIOS_DIRECTORATE,Abc Studios Directorate,GDH_BA_ABC_STUDIOS,GDH_ABC_GROUP,Abc Group
2031630566,2031630566 Distribution,GDH_DIV_ABC_VISION_AND_DISTRIBUTION,Abc Vision and Distribution,GDH_DIR_CONTENT,Content,GDH_BA_UK_&_ROI_CONTENT,GDH_ABC_GROUP,Abc Group
2031640001,2031640001 Abc Studios Elstree,GDH_DIV_ABC_STUDIOS_DIVISION,Abc Studios Division,GDH_DIR_ABC_STUDIOS_DIRECTORATE,Abc Studios Directorate,GDH_BA_ABC_STUDIOS,GDH_ABC_GROUP,Abc Group
3000140202,3000140202 Customer Priority Leaders,GDH_DIV_SERVICE_CONTACT_CENTRES,Service Contact Centres,GDH_DIR_CSG_SERVICE_CONTACT_CENTRES,CSG Service Contact Centres,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000140459,3000140459 Customer Priority Specialists,GDH_DIV_SERVICE_CONTACT_CENTRES,Service Contact Centres,GDH_DIR_CSG_SERVICE_CONTACT_CENTRES,CSG Service Contact Centres,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000140509,3000140509 Escalated Complaints Advisors,GDH_DIV_COMPLIANCE_DIVISION,Compliance Division,GDH_DIR_CSG_SERVICE_NON_CUST_FACING,Abc Ops and Change,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000140608,3000140608 Stockport Advisors,GDH_DIV_SERVICE_CONTACT_CENTRES,Service Contact Centres,GDH_DIR_CSG_SERVICE_CONTACT_CENTRES,CSG Service Contact Centres,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000140657,3000140657 Escalated Complaints managers,GDH_DIV_COMPLIANCE_DIVISION,Compliance Division,GDH_DIR_CSG_SERVICE_NON_CUST_FACING,Abc Ops and Change,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141226,3000141226 Sheffield Advisors,GDH_DIV_SERVICE_CONTACT_CENTRES,Service Contact Centres,GDH_DIR_CSG_SERVICE_CONTACT_CENTRES,CSG Service Contact Centres,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141242,3000141242 Sheffield Management,GDH_DIV_SERVICE_CONTACT_CENTRES,Service Contact Centres,GDH_DIR_CSG_SERVICE_CONTACT_CENTRES,CSG Service Contact Centres,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141259,3000141259 Sales Newcastle Ops sell,GDH_DIV_WELCOME,WELCOME,GDH_DIR_CSG_SALES,CSG Sales,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141267,3000141267 Leeds Whitehall Advisors,GDH_DIV_SERVICE_CONTACT_CENTRES,Service Contact Centres,GDH_DIR_CSG_SERVICE_CONTACT_CENTRES,CSG Service Contact Centres,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141275,3000141275 Sales Newcastle Support sell,GDH_DIV_WELCOME,WELCOME,GDH_DIR_CSG_SALES,CSG Sales,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141283,3000141283 Leeds Whitehall Management,GDH_DIV_SERVICE_CONTACT_CENTRES,Service Contact Centres,GDH_DIR_CSG_SERVICE_CONTACT_CENTRES,CSG Service Contact Centres,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141291,3000141291 Service Advisors Newcastle,GDH_DIV_SERVICE_CONTACT_CENTRES,Service Contact Centres,GDH_DIR_CSG_SERVICE_CONTACT_CENTRES,CSG Service Contact Centres,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141309,3000141309 Service Support Newcastle,GDH_DIV_SERVICE_CONTACT_CENTRES,Service Contact Centres,GDH_DIR_CSG_SERVICE_CONTACT_CENTRES,CSG Service Contact Centres,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141366,3000141366 Sales Newcastle Ops save 1,GDH_DIV_WELCOME,WELCOME,GDH_DIR_CSG_SALES,CSG Sales,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141382,3000141382 Sales Newcastle Support save,GDH_DIV_WELCOME,WELCOME,GDH_DIR_CSG_SALES,CSG Sales,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141440,3000141440 Service Performance,GDH_DIV_CSG_MANAGEMENT,CSG Management,GDH_DIR_CSG_LEADERSHIP_AND_SUPPORT,CSG Leadership and Support,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141457,3000141457 Live Ops / Business Sup & Estate Mngmnt,GDH_DIV_COLLEAGUE_AND_CUSTOMER_PLAN,Colleague and Customer Plan,CUSTOM_ORGANIZATION-3-654,CSG Service Non Cust Facing,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141481,3000141481 Livingston Support Staff,GDH_DIV_SERVICE_CONTACT_CENTRES,Service Contact Centres,GDH_DIR_CSG_SERVICE_CONTACT_CENTRES,CSG Service Contact Centres,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141655,3000141655 Service Dir CST Scotland Suppo,GDH_DIV_SERVICE_CONTACT_CENTRES,Service Contact Centres,GDH_DIR_CSG_SERVICE_CONTACT_CENTRES,CSG Service Contact Centres,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141804,3000141804 Stockport Advisor,GDH_DIV_SERVICE_CONTACT_CENTRES,Service Contact Centres,GDH_DIR_CSG_SERVICE_CONTACT_CENTRES,CSG Service Contact Centres,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000141853,3000141853 Stockport Management,GDH_DIV_SERVICE_CONTACT_CENTRES,Service Contact Centres,GDH_DIR_CSG_SERVICE_CONTACT_CENTRES,CSG Service Contact Centres,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000142034,3000142034 Sales Athena Ops,GDH_DIV_LOYALTY_CHANGE,Loyalty Change,GDH_DIR_CSG_SALES,CSG Sales,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000142042,3000142042 Sales Athena Support,GDH_DIV_LOYALTY_CHANGE,Loyalty Change,GDH_DIR_CSG_SALES,CSG Sales,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000142083,3000142083 Sales Leeds Support sell,GDH_DIV_WELCOME,WELCOME,GDH_DIR_CSG_SALES,CSG Sales,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000142117,3000142117 CSG STS 1,GDH_DIV_SERV_STRATEGY_OPS_DELIVERY,Serv Strategy & Ops Delivery,CUSTOM_ORGANIZATION-3-654,CSG Service Non Cust Facing,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000143008,3000143008 Contact Centre Management,GDH_DIV_SERVICE_CONTACT_CENTRES,Service Contact Centres,GDH_DIR_CSG_SERVICE_CONTACT_CENTRES,CSG Service Contact Centres,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000145011,3000145011 CQB Compliance,GDH_DIV_COMPLIANCE_DIVISION,Compliance Division,GDH_DIR_CSG_SERVICE_NON_CUST_FACING,Abc Ops and Change,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000145037,3000145037 Serv SSSL Insight,GDH_DIV_SERV_STRATEGY_OPS_DELIVERY,Serv Strategy & Ops Delivery,CUSTOM_ORGANIZATION-3-654,CSG Service Non Cust Facing,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
3000145128,3000145128 Sales Stockport Ops,GDH_DIV_LOYALTY_STAY,Loyalty Stay,GDH_DIR_CSG_SALES,CSG Sales,GDH_BA_UK_&_ROI_OPERATIONS,GDH_ABC_GROUP,Abc Group
5001308500,5001308500 Marketing labour 01-3085,GDH_DIV_CONSUMER_ITALY,Consumer - Italy,GDH_DIR_CONSUMER,CONSUMER,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001309200,5001309200 Sales labour 01-3092,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001309400,NULL,GDH_DIV_ADV_PARTN_DISTR_DIGITAL_HUB_ITALY,ADV PARTN&DISTR - DIGITAL HUB (Italy),GDH_DIR_DIGITAL_HUB,DIGITAL HUB,GDH_BA_ADVERTISING_PARTNERS_CHANNELS_DISTRIBUTION,GDH_ABC_GROUP,Abc Group
5001309600,5001309600 Strategy labour 01-3096,GDH_DIV_STRATEGY_BUSINESS_DEVELOPMENT_ITALY,Strategy & Business Development - Italy,GDH_DIR_STRAT_BUS_DEVEL,STRAT&BUS.DEVEL,GDH_BA_GROUP_STRATEGY,GDH_ABC_GROUP,Abc Group
